0.0250000000	0.005542445171
0.0350000000	0.030483448440
0.0450000000	0.080365454978
0.0550000000	0.138561129273
0.0650000000	0.193292775336
0.0750000000	0.253913269393
0.0850000000	0.319383402975
0.0950000000	0.374288250449
0.1050000000	0.420554677521
0.1150000000	0.464212258330
0.1250000000	0.502662971703
0.1350000000	0.541330186841
0.1450000000	0.580019052155
0.1550000000	0.610459200242
0.1650000000	0.639470436684
0.1750000000	0.668265171361
0.1850000000	0.690142674663
0.1950000000	0.711944402347
0.2050000000	0.732403819091
0.2150000000	0.746216631666
0.2250000000	0.763525947736
0.2350000000	0.782080148953
0.2450000000	0.795676459763
0.2550000000	0.810496005542
0.2650000000	0.823973240382
0.2750000000	0.833921496460
0.2850000000	0.845731667713
0.2950000000	0.856340254173
0.3050000000	0.864339994371
0.3150000000	0.872545411245
0.3250000000	0.880837428825
0.3350000000	0.888122713200
0.3450000000	0.894942518782
0.3550000000	0.901394271363
0.3650000000	0.906243910888
0.3750000000	0.911548204118
0.3850000000	0.918378834788
0.3950000000	0.923434150988
0.4050000000	0.928002338219
0.4150000000	0.932906103185
0.4250000000	0.936662408799
0.4350000000	0.940602740912
0.4450000000	0.944943601290
0.4550000000	0.947725648964
0.4650000000	0.950215419256
0.4750000000	0.953895949252
0.4850000000	0.956764597631
0.4950000000	0.959221892658
0.5050000000	0.961949814891
0.5150000000	0.963606053389
0.5250000000	0.965532919093
0.5350000000	0.968152590444
0.5450000000	0.970176881942
0.5550000000	0.971475892529
0.5650000000	0.973045530321
0.5750000000	0.974582692849
0.5850000000	0.976173980818
0.5950000000	0.978198272316
0.6050000000	0.979259130962
0.6150000000	0.980276689255
0.6250000000	0.981813851783
0.6350000000	0.982972136223
0.6450000000	0.984141245751
0.6550000000	0.985093853515
0.6650000000	0.985743358808
0.6750000000	0.986479464808
0.6850000000	0.987702699777
0.6950000000	0.988514581394
0.7050000000	0.989055835805
0.7150000000	0.989651215657
0.7250000000	0.990051743922
0.7350000000	0.990906925891
0.7450000000	0.991729632597
0.7550000000	0.992054385243
0.7650000000	0.992335837537
0.7750000000	0.992887917037
0.7850000000	0.993364220918
0.7950000000	0.993829699712
0.8050000000	0.994262703241
0.8150000000	0.994360129035
0.8250000000	0.994728182035
0.8350000000	0.995204485917
0.8450000000	0.995464288034
0.8550000000	0.995669964710
0.8650000000	0.995973067180
0.8750000000	0.996211219121
0.8850000000	0.996503496503
0.8950000000	0.996936500032
0.9050000000	0.997044750915
0.9150000000	0.997142176709
0.9250000000	0.997358678473
0.9350000000	0.997531879885
0.9450000000	0.997726731473
0.9550000000	0.997921583061
0.9650000000	0.998008183767
0.9750000000	0.998127259737
0.9850000000	0.998289636061
0.9950000000	0.998365411678
1.0050000000	0.998473662560
1.0150000000	0.998581913443
1.0250000000	0.998690164325
1.0350000000	0.998755114854
1.0450000000	0.998895841001
1.0650000000	0.998949966442
1.0750000000	0.999079867501
1.0850000000	0.999123167854
1.0950000000	0.999188118383
1.1050000000	0.999253068913
1.1150000000	0.999318019442
1.1350000000	0.999361319795
1.1450000000	0.999404620148
1.1550000000	0.999469570677
1.1650000000	0.999502045942
1.1750000000	0.999566996471
1.2050000000	0.999588646647
1.2150000000	0.999599471736
1.2250000000	0.999707722618
1.2350000000	0.999729372794
1.2450000000	0.999751022971
1.2550000000	0.999772673147
1.2850000000	0.999826798588
1.2950000000	0.999848448765
1.3250000000	0.999870098941
1.3550000000	0.999902574206
1.3750000000	0.999924224382
1.4250000000	0.999935049471
1.4350000000	0.999956699647
1.5050000000	0.999978349824
1.5850000000	0.999989174912
1.6750000000	1.000000000000
